scenario,target,source,year,value,target_color,source_color,link_color
rcp45hotter_ssp5,Surface Water,Texas Gulf Coast,2095,30.5261,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Texas Gulf Coast,2100,29.4176,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Colorado River,2020,0.0,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Colorado River,2025,0.0,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Colorado River,2030,0.162368,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Colorado River,2035,0.23631,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Colorado River,2040,0.452138,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Colorado River,2045,0.791727,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Colorado River,2050,0.694248,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Colorado River,2055,0.905885,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Colorado River,2060,0.531149,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Colorado River,2065,0.360641,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Colorado River,2070,0.989368,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Colorado River,2075,1.04808,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Colorado River,2080,1.32366,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Colorado River,2085,1.47257,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Colorado River,2090,1.35571,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Colorado River,2095,1.6875,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Colorado River,2100,1.2554,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Colorado River,2020,0.889512,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Colorado River,2025,0.983343,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Colorado River,2030,0.900084,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Colorado River,2035,0.84526,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Colorado River,2040,0.77246,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Colorado River,2045,0.512968,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Colorado River,2050,0.701859,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Colorado River,2055,0.699218,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Colorado River,2060,1.06171,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Colorado River,2065,1.34101,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Colorado River,2070,0.86987,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Colorado River,2075,0.782832,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Colorado River,2080,0.695964,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Colorado River,2085,0.603776,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Colorado River,2090,0.951253,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Colorado River,2095,0.880288,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Colorado River,2100,1.26278,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Mississippi,2020,0.0,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Mississippi,2025,0.0,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Mississippi,2030,0.0,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Mississippi,2035,0.0,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Mississippi,2040,0.0,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Mississippi,2045,0.0,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Mississippi,2050,0.0,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Mississippi,2055,0.0,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Mississippi,2060,0.0,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Mississippi,2065,0.0,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Mississippi,2070,0.0,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Mississippi,2075,0.0,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Mississippi,2080,0.0,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Mississippi,2085,0.0,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Mississippi,2090,0.0,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Mississippi,2095,0.0,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Groundwater,Upper Mississippi,2100,0.0,#005F73,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Mississippi,2020,29.482,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Mississippi,2025,24.1297,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Mississippi,2030,18.0388,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Mississippi,2035,14.0539,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Mississippi,2040,14.0026,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Mississippi,2045,14.0606,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Mississippi,2050,12.5714,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Mississippi,2055,13.3664,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Mississippi,2060,13.6092,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Mississippi,2065,14.5315,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Mississippi,2070,15.7301,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Mississippi,2075,15.4535,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Mississippi,2080,16.7218,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Mississippi,2085,17.7279,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Mississippi,2090,17.2136,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Mississippi,2095,17.7776,#00B1D1,#02B0CF,#daebed
rcp45hotter_ssp5,Surface Water,Upper Mississippi,2100,17.5036,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Arkansas White Red,2020,3.26535,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Arkansas White Red,2025,2.11703,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Arkansas White Red,2030,7.58482,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Arkansas White Red,2035,5.62185,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Arkansas White Red,2040,13.6901,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Arkansas White Red,2045,16.2093,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Arkansas White Red,2050,11.3594,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Arkansas White Red,2055,17.1818,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Arkansas White Red,2060,7.18897,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Arkansas White Red,2065,4.63432,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Arkansas White Red,2070,9.41339,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Arkansas White Red,2075,8.52935,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Arkansas White Red,2080,15.8428,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Arkansas White Red,2085,17.6805,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Arkansas White Red,2090,14.773,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Arkansas White Red,2095,21.5791,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Arkansas White Red,2100,9.23749,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Arkansas White Red,2020,21.7804,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Arkansas White Red,2025,24.1335,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Arkansas White Red,2030,22.1374,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Arkansas White Red,2035,22.3397,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Arkansas White Red,2040,16.0816,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Arkansas White Red,2045,14.8462,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Arkansas White Red,2050,16.8828,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Arkansas White Red,2055,13.0551,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Arkansas White Red,2060,20.3313,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Arkansas White Red,2065,22.2719,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Arkansas White Red,2070,20.931,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Arkansas White Red,2075,20.2539,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Arkansas White Red,2080,14.462,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Arkansas White Red,2085,15.915,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Arkansas White Red,2090,17.1179,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Arkansas White Red,2095,14.2633,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Arkansas White Red,2100,23.8907,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,California River,2020,5.47025,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,California River,2025,2.87868,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,California River,2030,20.9075,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,California River,2035,14.6478,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,California River,2040,12.7257,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,California River,2045,20.3877,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,California River,2050,24.3244,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,California River,2055,31.8012,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,California River,2060,17.4759,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,California River,2065,7.98445,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,California River,2070,27.2615,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,California River,2075,13.6326,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,California River,2080,6.35409,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,California River,2085,9.4149,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,California River,2090,1.39926e-05,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,California River,2095,2.43505e-05,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,California River,2100,0.0,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,California River,2020,30.5703,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,California River,2025,34.0566,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,California River,2030,20.4432,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,California River,2035,27.585,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,California River,2040,34.2359,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,California River,2045,26.4476,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,California River,2050,23.4751,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,California River,2055,17.9794,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,California River,2060,32.1272,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,California River,2065,39.1057,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,California River,2070,23.9076,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,California River,2075,34.4372,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,California River,2080,42.8468,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,California River,2085,35.958,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,California River,2090,36.6046,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,California River,2095,30.5786,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,California River,2100,45.609,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Great,2020,2.19926,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Great,2025,2.28387,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Great,2030,3.47428,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Great,2035,3.79115,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Great,2040,3.92055,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Great,2045,4.54836,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Great,2050,4.61698,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Great,2055,5.12256,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Great,2060,4.51066,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Great,2065,4.35824,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Great,2070,5.60585,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Great,2075,5.72242,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Great,2080,5.87406,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Great,2085,6.51435,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Great,2090,6.56922,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Great,2095,7.06553,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Great,2100,6.28853,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Great,2020,1.33461,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Great,2025,1.62985,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Great,2030,0.820932,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Great,2035,0.769762,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Great,2040,1.13987,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Great,2045,0.685495,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Great,2050,0.739204,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Great,2055,0.62063,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Great,2060,1.36156,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Great,2065,1.62488,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Great,2070,0.746761,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Great,2075,0.70347,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Great,2080,0.977977,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Great,2085,0.584302,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Great,2090,0.643712,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Great,2095,0.517099,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Great,2100,1.27147,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Colorado River,2020,5.24425,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Colorado River,2025,4.55213,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Colorado River,2030,6.80057,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Colorado River,2035,4.62671,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Colorado River,2040,9.2142,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Colorado River,2045,8.94433,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Colorado River,2050,9.4482,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Colorado River,2055,10.2234,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Colorado River,2060,9.42257,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Colorado River,2065,8.36973,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Colorado River,2070,10.0539,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Colorado River,2075,7.18048,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Colorado River,2080,9.8743,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Colorado River,2085,10.0376,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Colorado River,2090,10.7425,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Colorado River,2095,10.4248,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Colorado River,2100,7.78645,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Colorado River,2020,2.59607,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Colorado River,2025,3.80266,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Colorado River,2030,2.24459,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Colorado River,2035,5.14048,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Colorado River,2040,1.33409,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Colorado River,2045,2.1953,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Colorado River,2050,1.88815,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Colorado River,2055,1.40574,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Colorado River,2060,2.04307,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Colorado River,2065,2.91459,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Colorado River,2070,1.71549,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Colorado River,2075,4.23811,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Colorado River,2080,1.06436,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Colorado River,2085,1.94067,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Colorado River,2090,1.62358,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Colorado River,2095,1.06308,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Colorado River,2100,1.73083,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Mississippi River,2020,8.33266,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Mississippi River,2025,15.3037,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Mississippi River,2030,15.0158,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Mississippi River,2035,12.8854,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Mississippi River,2040,20.5718,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Mississippi River,2045,15.4417,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Mississippi River,2050,20.0093,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Mississippi River,2055,24.6376,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Mississippi River,2060,13.9349,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Mississippi River,2065,21.6504,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Mississippi River,2070,19.4564,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Mississippi River,2075,19.6609,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Mississippi River,2080,27.5789,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Mississippi River,2085,21.1037,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Mississippi River,2090,25.4077,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Mississippi River,2095,7.62592,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Lower Mississippi River,2100,0.0,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Mississippi River,2020,21.2306,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Mississippi River,2025,16.1161,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Mississippi River,2030,16.944,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Mississippi River,2035,19.8114,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Mississippi River,2040,13.9112,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Mississippi River,2045,17.9163,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Mississippi River,2050,13.0413,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Mississippi River,2055,12.3332,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Mississippi River,2060,20.8255,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Mississippi River,2065,14.8689,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Mississippi River,2070,17.9726,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Mississippi River,2075,18.9872,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Mississippi River,2080,13.2712,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Mississippi River,2085,17.9442,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Mississippi River,2090,14.1899,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Mississippi River,2095,20.4349,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Lower Mississippi River,2100,30.7722,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Mid Atlantic,2020,0.0,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Mid Atlantic,2025,0.0,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Mid Atlantic,2030,0.0,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Mid Atlantic,2035,0.0,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Mid Atlantic,2040,0.0,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Mid Atlantic,2045,0.0,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Mid Atlantic,2050,0.0,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Mid Atlantic,2055,0.0,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Mid Atlantic,2060,0.0,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Mid Atlantic,2065,0.0,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Mid Atlantic,2070,0.0,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Mid Atlantic,2075,0.0,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Mid Atlantic,2080,0.0,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Mid Atlantic,2085,0.0,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Mid Atlantic,2090,0.0,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Mid Atlantic,2095,0.0,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Groundwater,Mid Atlantic,2100,0.0,#005F73,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Mid Atlantic,2020,27.015,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Mid Atlantic,2025,27.7356,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Mid Atlantic,2030,26.7277,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Mid Atlantic,2035,23.4874,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Mid Atlantic,2040,18.4441,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Mid Atlantic,2045,15.8187,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Mid Atlantic,2050,12.486,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Mid Atlantic,2055,12.0566,#00B1D1,#02B0CF,#daebed
rcp85cooler_ssp3,Surface Water,Mid Atlantic,2060,11.5132,#00B1D1,#02B0CF,#daebed
